rep,id,r,g,b,X,Y,Z
0,96,148,41,35,0.08363065810888898,0.046127802600147316,0.005717897019486763
0,97,3,129,243,0.08786082171535745,0.0911934475442655,0.39586249766786635
0,98,6,94,134,0.02943715188237697,0.04239664199131109,0.10187547479571649
0,99,147,246,81,0.18763659746359695,0.3662428983361134,0.04787649537154813
0,100,253,32,234,0.3242774171374064,0.1661977001545995,0.34042260168107097
0,101,108,137,60,0.06687889605025248,0.09839589626629085,0.020573830769214256
0,102,82,16,106,0.03050626283564235,0.01599527486953351,0.0600516009843978
0,103,196,165,188,0.20880222696611836,0.1902045989896861,0.21094415496880575
0,104,169,113,7,0.12686680625800334,0.10324943959917741,0.0033595530540981634
0,105,60,216,207,0.12862920090046426,0.24541537242360878,0.27250697764370463
0,106,42,48,16,0.007678131990485118,0.010205716471161695,0.0017333770770659835
0,107,187,153,198,0.1905501732476513,0.16556212193307115,0.23914000776539493
0,108,210,78,125,0.20163370093608937,0.11633283143741667,0.08007911575792664
0,109,68,231,169,0.1331276104949594,0.292370495934849,0.1733527174011261
0,110,125,98,251,0.11950261661671421,0.08090329538401723,0.42070224122931493
0,111,235,199,42,0.3026454066366257,0.29946025024591083,0.016939678989327467
0,112,133,31,144,0.07849116601413453,0.04169142577729678,0.1164857701245628
0,113,20,182,70,0.06324088387735348,0.16737501303289548,0.03204196221766035
0,114,30,17,200,0.045689556780258676,0.023806752891563865,0.2566278559934292
0,115,136,184,30,0.11797462614568656,0.19171579989520451,0.013390739582520218
0,116,229,111,164,0.2573001040768238,0.16051079849418762,0.14880302601218973
0,117,112,198,114,0.11304294592854874,0.2119905310760467,0.07522341526831046
0,118,73,64,37,0.02170076501827289,0.02229887690591598,0.007145572806664001
0,119,223,233,241,0.3142284970493526,0.35226148506870175,0.36487528779208744
0,120,177,62,72,0.1306583816247915,0.07527142627355428,0.02445704911352085
0,121,40,150,158,0.061643895667940866,0.1088938663060657,0.14808637695018256
0,122,50,127,94,0.03786065508388398,0.07351249655938656,0.04948831797199371
0,123,167,214,136,0.18608375872094293,0.27480399945143025,0.10533334011224398
0,124,201,2,50,0.17576949921901885,0.08928027142449656,0.010591965520407217
0,125,95,168,228,0.11560988562536521,0.1470122628882241,0.3386745708647043
0,126,102,46,178,0.06372164819813687,0.03665046948903714,0.19251662773438108
0,127,239,135,100,0.2846289142480957,0.19669721162749562,0.049568493690964506
0,128,158,81,221,0.13636055986848666,0.08274046040134116,0.3127685775261661
0,129,8,248,9,0.12926408161701028,0.3660531204614645,0.02251167511508795
0,130,10,27,180,0.03542425422182403,0.019642542476256485,0.20091522769615885
0,131,159,179,100,0.146583000584869,0.19214855875167672,0.05659690141879057
0,132,241,100,217,0.2941474124408882,0.16961941802373703,0.2871839840986683
0,133,104,205,15,0.10725205616945883,0.23069387317334736,0.013889894286231134
0,134,94,75,89,0.04109163907152012,0.03627716905420438,0.04264516632366769
0,135,200,225,143,0.24782476143469587,0.32594885977959775,0.11557833514275848
0,136,165,53,53,0.10959553780258388,0.0622718686066034,0.012728900033868014
0,137,48,156,227,0.09362511955362618,0.12248464029198258,0.33811986403948635
0,138,38,116,35,0.024620310481292124,0.05821192112809356,0.008917759145993315
0,139,175,220,245,0.22508775556196842,0.28291623884117345,0.3879350519385349
0,140,221,10,79,0.22273918285691652,0.11319046502391816,0.028501395516862402
0,141,72,163,153,0.07584461216785471,0.132691879953712,0.13764929290110253
0,142,113,38,207,0.08222761734005472,0.04416297016861117,0.27390424940923797
0,143,231,140,26,0.26453404912425244,0.19461518108840267,0.00684473763295416
0,144,137,91,163,0.09517417998906408,0.06977704655611393,0.15520897634627126
0,145,32,242,117,0.12840291213882632,0.33316975492039214,0.08488413385642525
0,146,18,85,251,0.0803897134824674,0.05658011172545792,0.4268468081254996
0,147,132,252,45,0.17761092538875262,0.383658063784297,0.028864150561262944
0,148,233,44,151,0.25879922250221815,0.13476775696743395,0.12232603304277521
0,149,124,130,65,0.07769856779852537,0.09528102042921703,0.023173252293618028
1,0,0,0,0,0.0001924872564806573,0.00020343269333082138,0.00043925413453617715
1,1,255,255,255,0.4064157970927199,0.4435435961221318,0.40439286466732627
1,2,11,115,212,0.0658863905473732,0.07046231569888067,0.29165769193744245
1,3,157,218,2,0.1723964879213049,0.2906816586558909,0.015396012236727713
1,4,242,14,183,0.2879659197399962,0.1467454799967862,0.19243232558854612
1,5,101,163,110,0.081628790884905,0.1380736709588066,0.06819170129326386
1,6,92,34,56,0.030849257389007553,0.018352877587508747,0.01491828565797432
1,7,202,139,237,0.2213433314901725,0.16053043199481917,0.35977026228300935
1,8,164,93,84,0.1167745956596456,0.08348277652844466,0.036547071876429985
1,9,51,244,130,0.13549374361008912,0.33854155523614765,0.10256805790668007
1,10,36,29,67,0.00790827487834286,0.006065328325152613,0.02206792219352536
1,11,178,180,147,0.1798556406545616,0.20442232410463723,0.12193088398306832
1,12,220,100,46,0.22495798091425195,0.1407936079513528,0.010206259261798065
1,13,75,202,248,0.13832417293164867,0.20927130915778544,0.40736387420301273
1,14,115,76,174,0.07530322844324873,0.051965630689243834,0.18180386265883539
1,15,229,229,120,0.3116282024493436,0.36601257888203564,0.07975349914821164
