rep,id,r,g,b,x,y,z
2,78,119,26,1,0.049824827347164,0.026715792021875,0.000643598998332
2,79,225,176,214,0.271403298100286,0.227973327926404,0.274298543654979
2,80,143,103,108,0.092601224933935,0.077101781732351,0.06105427610481
2,81,25,206,186,0.10633813121195,0.217594336180216,0.211044192623926
2,82,21,105,52,0.019468691790414,0.046560431084569,0.015197611532496
2,83,130,192,226,0.147614267388626,0.195505607675066,0.322854210185717
2,84,236,24,88,0.258749292967546,0.132000665258343,0.035779368632664
2,85,122,190,142,0.117785771842859,0.193912919902488,0.114133945666092
2,86,67,56,215,0.062412966095962,0.037622114233287,0.295503239800548
2,87,212,145,15,0.217349873729088,0.177495589624814,0.006053349060811
2,88,187,70,180,0.162050262516628,0.091970414090142,0.188037017574126
2,89,45,238,98,0.121560051216637,0.317625499501974,0.061723150314538
2,90,59,7,162,0.035009072776636,0.018025113697356,0.15485320994362
2,91,173,174,116,0.162506348438609,0.188369853159896,0.072447973337492
2,92,194,121,206,0.189157489854968,0.131178210757337,0.257232849982683
2,93,85,207,24,0.097866011136243,0.230056933362552,0.015706048275158
2,94,108,86,78,0.051243264111181,0.047569829893671,0.031336857420661
2,95,250,255,152,0.379513091214116,0.454983597168125,0.125534991479892
2,96,148,41,35,0.083298835659858,0.045950579586228,0.005664030736638
2,97,3,129,243,0.086493499641043,0.089175506067771,0.388995264933649
2,98,6,94,134,0.029261524525875,0.042231542759369,0.100689232439194
2,99,147,246,81,0.184893355225169,0.36198785470319,0.046736858140425
2,100,253,32,234,0.316631464746274,0.161936351408373,0.333404064729064
2,101,108,137,60,0.066540751459425,0.097841925693395,0.020510033733885
2,102,82,16,106,0.030299926211516,0.015934896214221,0.059446139751155
2,103,196,165,188,0.204780398008905,0.186575755246476,0.206655150189562
2,104,169,113,7,0.126011655246589,0.102507783902141,0.003392520123248
2,105,60,216,207,0.126727045366931,0.241274564725339,0.267801583950792
2,106,42,48,16,0.007780951510595,0.010305443638147,0.001830451454816
2,107,187,153,198,0.186674217146861,0.162018003568476,0.234844834951346
2,108,210,78,125,0.199135340720305,0.114732259503131,0.078670866390691
