u,v,valid,distance_to_boundary,X,Y,Z,pred_r_float,pred_g_float,pred_b_float
106.5531698611092,-99.14719633286495,0,0.0,0.3159770986768506,0.17029999999999998,0.42032869658877176,261.28136694431305,90.87273940443993,257.6102015376091
107.91678688680308,-99.14719633286495,0,0.0,0.31746146165911915,0.17029999999999998,0.4198339089280154,261.77100867033005,88.63028213381767,257.34388142824173
109.28040391249694,-99.14719633286495,0,0.0,0.3189458246413877,0.17029999999999998,0.41933912126725925,262.2460439801216,86.34482637047768,257.07060009241104
110.64402093819082,-99.14719633286495,0,0.0,0.3204301876236562,0.17029999999999998,0.4188443336065031,262.7066856622696,84.01622012257576,256.7899775505066
112.0076379638847,-99.14719633286495,0,0.0,0.3219145506059248,0.17029999999999998,0.41834954594574686,263.1532680988312,81.64456218481064,256.5023025870323
113.37125498957856,-99.14719633286495,0,0.0,0.3233989135881933,0.17029999999999998,0.41785475828499075,263.58603447675705,79.22981455922127,256.20752960443497
114.73487201527244,-99.14719633286495,0,0.0,0.3248832765704618,0.17029999999999998,0.4173599706242345,264.00525838136673,76.77200004458427,255.90581059455872
116.0984890409663,-99.14719633286495,0,0.0,0.32636763955273035,0.17029999999999998,0.4168651829634784,264.411258995533,74.27127823233604,255.5971759557724
117.46210606666018,-99.14719633286495,0,0.0,0.32785200253499885,0.17029999999999998,0.41637039530272224,264.80423390865326,71.72778591513634,255.28167128562927
118.82572309235407,-99.14719633286495,0,0.0,0.32933636551726736,0.17029999999999998,0.41587560764196607,265.1844719052315,69.1416522860527,254.95950937271118
120.18934011804792,-99.14719633286495,0,0.0,0.3308207284995359,0.17029999999999998,0.4153808199812099,265.5523681640625,66.51316612958908,254.6305838227272
121.5529571437418,-99.14719633286495,0,0.0,0.33230509148180437,0.17029999999999998,0.4148860323204537,265.90812027454376,63.84270742535591,254.29507702589035
122.91657416943566,-99.14719633286495,0,0.0,0.333789454464073,0.17029999999999998,0.41439124465969757,266.25204741954803,61.130412966012955,253.95301938056946
124.28019119512955,-99.14719633286495,0,0.0,0.33527381744634144,0.17029999999999998,0.41389645699894134,266.5843775868416,58.376784324645996,253.60468447208405
125.64380822082343,-99.14719633286495,0,0.0,0.33675818042861005,0.17029999999999998,0.41340166933818523,266.905460357666,55.582285076379776,253.25002670288086
127.00742524651729,-99.14719633286495,0,0.0,0.3382425434108785,0.17029999999999998,0.41290688167742906,267.21555411815643,52.74746999144554,252.88910686969757
128.37104227221118,-99.14719633286495,0,0.0,0.33972690639314707,0.17029999999999998,0.4124120940166729,267.5149476528168,49.872650653123856,252.52200096845627
129.734659297905,-99.14719633286495,0,0.0,0.3412112693754155,0.17029999999999998,0.4119173063559167,267.80391454696655,46.958792209625244,252.1490129828453
131.0982763235989,-99.14719633286495,0,0.0,0.34269563235768413,0.17029999999999998,0.4114225186951605,268.0827131867409,44.006312638521194,251.77009731531143
132.46189334929278,-99.14719633286495,0,0.0,0.34417999533995264,0.17029999999999998,0.4109277310344044,268.3516323566437,41.01587310433388,251.38532996177673
133.82551037498666,-99.14719633286495,0,0.0,0.34566435832222114,0.17029999999999998,0.4104329433736482,268.6109760403633,37.98844635486603,250.99506810307503
135.18912740068055,-99.14719633286495,0,0.0,0.34714872130448976,0.17029999999999998,0.4099381557128918,268.86098742485046,34.924769550561905,250.59919774532318
136.55274442637437,-99.14719633286495,0,0.0,0.3486330842867582,0.17029999999999998,0.4094433680521359,269.101879298687,31.8256938457489,250.19783288240433
137.91636145206826,-99.14719633286495,0,0.0,0.3501174472690267,0.17029999999999998,0.40894858039137977,269.33400124311447,28.692237585783005,249.79113310575485
139.27997847776214,-99.14719633286495,0,0.0,0.3516018102512953,0.17029999999999998,0.4084537927306233,269.55752044916153,25.525350719690323,249.37924280762672
140.64359550345603,-99.14719633286495,0,0.0,0.35308617323356384,0.17029999999999998,0.4079590050698672,269.77278649806976,22.326021194458008,248.96241277456284
142.0072125291499,-99.14719633286495,0,0.0,0.3545705362158324,0.17029999999999998,0.407464217409111,269.97993618249893,19.095502942800522,248.54055181145668
143.37082955484374,-99.14719633286495,0,0.0,0.35605489919810085,0.17029999999999998,0.40696942974835487,270.1792734861374,15.834867507219315,248.11390310525894
144.73444658053762,-99.14719633286495,0,0.0,0.35753926218036935,0.17029999999999998,0.40647464208759865,270.3710263967514,12.545254826545715,247.68267184495926
146.0980636062315,-99.14719633286495,0,0.0,0.35902362516263797,0.17029999999999998,0.4059798544268425,270.55543810129166,9.22802522778511,247.24678963422775
