rep,id,r,g,b,X,Y,Z,source_file,valid_rgb,valid_xyz
1,91,173,174,116,0.15165335320156764,0.1739174554483493,0.07602977397744363,color_battery_amoled_B.csv,True,True
1,92,194,121,206,0.1784078450339137,0.11967603056590707,0.276163362535528,color_battery_amoled_B.csv,True,True
1,93,85,207,24,0.09251452740180265,0.21226951029604177,0.013440478728698399,color_battery_amoled_B.csv,True,True
1,94,108,86,78,0.04650333511402498,0.04248214496433237,0.03226288791461623,color_battery_amoled_B.csv,True,True
1,95,250,255,152,0.341635282734181,0.40818374873964064,0.13454210662941657,color_battery_amoled_B.csv,True,True
1,96,148,41,35,0.07506201168291361,0.04041299942425487,0.005385586915106418,color_battery_amoled_B.csv,True,True
1,97,3,129,243,0.08679847083518512,0.08239414304887137,0.4067034915828425,color_battery_amoled_B.csv,True,True
1,98,6,94,134,0.029099270584270327,0.038176458879967415,0.1079059434205282,color_battery_amoled_B.csv,True,True
1,99,147,246,81,0.17435536376198743,0.33133993318266003,0.04518334824747616,color_battery_amoled_B.csv,True,True
1,100,253,32,234,0.27940925352024526,0.1369944972975665,0.351427318526937,color_battery_amoled_B.csv,True,True
1,101,108,137,60,0.06141285969431084,0.08967668498005679,0.020857415211071147,color_battery_amoled_B.csv,True,True
1,102,82,16,106,0.027824996700651528,0.013696438433686023,0.06250173342751793,color_battery_amoled_B.csv,True,True
1,103,196,165,188,0.19306021660830683,0.1723783001550355,0.22323385687893893,color_battery_amoled_B.csv,True,True
1,104,169,113,7,0.1145492081501786,0.09284457336810216,0.0026420066532307105,color_battery_amoled_B.csv,True,True
1,105,60,216,207,0.1248712834941555,0.2231073010943343,0.28525281088327586,color_battery_amoled_B.csv,True,True
1,106,42,48,16,0.006729040541594339,0.008840321476188587,0.0013311783478699422,color_battery_amoled_B.csv,True,True
1,107,187,153,198,0.1771830301974669,0.150058686543749,0.2531282762346077,color_battery_amoled_B.csv,True,True
1,108,210,78,125,0.18091165970412382,0.10203581967488758,0.08466906295845227,color_battery_amoled_B.csv,True,True
1,109,68,231,169,0.127315537643991,0.26503449992120165,0.182120545819716,color_battery_amoled_B.csv,True,True
1,110,125,98,251,0.11268867739124983,0.07108035992810023,0.4253370944968628,color_battery_amoled_B.csv,True,True
1,111,235,199,42,0.27116486356270514,0.2703626579007858,0.01574624895663829,color_battery_amoled_B.csv,True,True
1,112,133,31,144,0.07258960309468938,0.03648104872005862,0.12443343450904441,color_battery_amoled_B.csv,True,True
1,113,20,182,70,0.06033209407325539,0.15325674803809616,0.03156651932141909,color_battery_amoled_B.csv,True,True
1,114,30,17,200,0.04638060345076986,0.021177270920049417,0.27205500072105737,color_battery_amoled_B.csv,True,True
1,115,136,184,30,0.1093316569111906,0.1757456021987454,0.011561222728736388,color_battery_amoled_B.csv,True,True
1,116,229,111,164,0.2304934737801215,0.14106151311930748,0.15948766392441138,color_battery_amoled_B.csv,True,True
1,117,112,198,114,0.10618246483886314,0.19411885536784793,0.07653419970594705,color_battery_amoled_B.csv,True,True
1,118,73,64,37,0.01920364229249344,0.019527912965275826,0.006677893125209986,color_battery_amoled_B.csv,True,True
1,119,223,233,241,0.2859330475331128,0.3142502053366595,0.3620299998882716,color_battery_amoled_B.csv,True,True
1,120,177,62,72,0.11732559117890923,0.06615197414625595,0.025308359018494663,color_battery_amoled_B.csv,True,True
1,121,40,150,158,0.06045687118467456,0.09985192096763297,0.1572624680235259,color_battery_amoled_B.csv,True,True
1,122,50,127,94,0.0360226397048025,0.06703458582560207,0.05018080351778698,color_battery_amoled_B.csv,True,True
1,123,167,214,136,0.17315205510088016,0.2503269709591247,0.10999445998438424,color_battery_amoled_B.csv,True,True
1,124,201,2,50,0.15757105691622386,0.07817739432347644,0.011338393927916624,color_battery_amoled_B.csv,True,True
1,125,95,168,228,0.1120082601183695,0.13394924094031957,0.35272281719714665,color_battery_amoled_B.csv,True,True
1,126,102,46,178,0.060651774886056255,0.03204920906664739,0.2051299704261445,color_battery_amoled_B.csv,True,True
1,127,239,135,100,0.2518083903917531,0.17387314201907803,0.05090207503908545,color_battery_amoled_B.csv,True,True
1,128,158,81,221,0.12884438249113167,0.07345665459313251,0.3293070614938121,color_battery_amoled_B.csv,True,True
1,129,8,248,9,0.12123715319478942,0.32951563902979764,0.018954291856405528,color_battery_amoled_B.csv,True,True
1,130,10,27,180,0.036068626441136314,0.017195815209570732,0.21385720743511688,color_battery_amoled_B.csv,True,True
1,131,159,179,100,0.13548779644342676,0.17555103123792734,0.05691344537492468,color_battery_amoled_B.csv,True,True
1,132,241,100,217,0.260702357440127,0.14589360386965572,0.3021396258582304,color_battery_amoled_B.csv,True,True
1,133,104,205,15,0.10029697161630877,0.21146882295561406,0.011820836994889778,color_battery_amoled_B.csv,True,True
1,134,94,75,89,0.037059140976716504,0.03192711404123645,0.04337036255518233,color_battery_amoled_B.csv,True,True
1,135,200,225,143,0.22869563426107203,0.2956246350106795,0.12085352699149485,color_battery_amoled_B.csv,True,True
1,136,165,53,53,0.09827713974218794,0.05457415092172499,0.013551543213277418,color_battery_amoled_B.csv,True,True
1,137,48,156,227,0.09232127502455334,0.11172259598005062,0.3526409575188852,color_battery_amoled_B.csv,True,True
1,138,38,116,35,0.02306385634787526,0.05294409843838432,0.00811272550777763,color_battery_amoled_B.csv,True,True
1,139,175,220,245,0.21083151712691245,0.2559553281845245,0.3858879792858707,color_battery_amoled_B.csv,True,True
1,140,221,10,79,0.19703336740039398,0.09776777995679599,0.029534476043377205,color_battery_amoled_B.csv,True,True
1,141,72,163,153,0.0731763455990366,0.12135034216007154,0.1459569394379046,color_battery_amoled_B.csv,True,True
1,142,113,38,207,0.07922307283853185,0.03893945350269129,0.2900186539612942,color_battery_amoled_B.csv,True,True
1,143,231,140,26,0.23450724531267972,0.17301711232896255,0.006218840781291113,color_battery_amoled_B.csv,True,True
1,144,137,91,163,0.08879264648561487,0.06215688219613969,0.1654826452181342,color_battery_amoled_B.csv,True,True
1,145,32,242,117,0.12143665408892389,0.3009273603418304,0.08523702760503295,color_battery_amoled_B.csv,True,True
1,146,18,85,251,0.07817258520534354,0.049267537943427156,0.43305738563836466,color_battery_amoled_B.csv,True,True
1,147,132,252,45,0.1643714830168817,0.34587896303818244,0.025531486114793014,color_battery_amoled_B.csv,True,True
1,148,233,44,151,0.22959244878283538,0.11599301631234389,0.1318708130864907,color_battery_amoled_B.csv,True,True
1,149,124,130,65,0.07087399869685362,0.08639516184617438,0.02337720869811828,color_battery_amoled_B.csv,True,True
1,150,255,0,0,0.28415761738426654,0.14122009411148187,0.00010767726857962111,color_battery_amoled_B.csv,True,True
1,151,0,255,255,0.1731920030077353,0.32022470061699737,0.4149679295009404,color_battery_amoled_B.csv,True,True
1,152,255,255,255,0.3463023327583676,0.3773349926398105,0.37899846795011244,color_battery_amoled_B.csv,True,True
1,153,100,0,0,0.03099942479646822,0.015362846154574445,1.3667385155550363e-05,color_battery_amoled_B.csv,True,True
1,154,0,100,0,0.01565405717678713,0.04132171026522823,0.0023318537719260036,color_battery_amoled_B.csv,True,True
1,155,0,0,100,0.009658825137094412,0.004387008886950577,0.05790220051286162,color_battery_amoled_B.csv,True,True
1,156,168,162,189,0.15397891293907556,0.15110660909870846,0.22913111239625333,color_battery_amoled_B.csv,True,True
1,157,173,175,211,0.17219059716995264,0.1722836155974716,0.29232384803625033,color_battery_amoled_B.csv,True,True
2,0,0,0,0,5.0112384095037125e-05,3.116396077268534e-05,2.903012847929e-06,color_battery_amoled_B.csv,True,True
2,1,255,255,255,0.3455006445518301,0.377069658397514,0.37875470015800844,color_battery_amoled_B.csv,True,True
2,2,11,115,212,0.06611846791769485,0.0636744856112817,0.30789645526336473,color_battery_amoled_B.csv,True,True
2,3,157,218,2,0.15991802345006056,0.2660158481560526,0.013072676710867348,color_battery_amoled_B.csv,True,True
2,4,242,14,183,0.25446336462417496,0.12506058227124864,0.20570169197329455,color_battery_amoled_B.csv,True,True
2,5,101,163,110,0.07644773193055421,0.12635037911689997,0.06992127411925006,color_battery_amoled_B.csv,True,True
2,6,92,34,56,0.027125995958519243,0.015579520003348129,0.015674759921249518,color_battery_amoled_B.csv,True,True
2,7,202,139,237,0.2043149181502892,0.14355986391538986,0.3690454654884599,color_battery_amoled_B.csv,True,True
2,8,164,93,84,0.10548476791594774,0.07420627482482028,0.0371519495610228,color_battery_amoled_B.csv,True,True
2,9,51,244,130,0.12775034456861759,0.30491640849026475,0.10447963189262383,color_battery_amoled_B.csv,True,True
2,10,36,29,67,0.0072872784489296525,0.005038232049950135,0.022930948628781797,color_battery_amoled_B.csv,True,True
2,11,178,180,147,0.16643756362113288,0.18617821419257213,0.12869578959097788,color_battery_amoled_B.csv,True,True
2,12,220,100,46,0.19940428968084775,0.12365276994619293,0.01033536911368517,color_battery_amoled_B.csv,True,True
2,13,75,202,248,0.1326516846192218,0.19023197890786828,0.4082368280128302,color_battery_amoled_B.csv,True,True
2,14,115,76,174,0.07088251618692366,0.04580210071674781,0.19376263077044809,color_battery_amoled_B.csv,True,True
2,15,229,229,120,0.2818962199560028,0.32979667093033005,0.08178842500325086,color_battery_amoled_B.csv,True,True
2,16,139,50,194,0.09545980036095417,0.04953181478906282,0.24792901588133667,color_battery_amoled_B.csv,True,True
2,17,29,155,21,0.040784763076877804,0.1056256220740099,0.007584237036061189,color_battery_amoled_B.csv,True,True
2,18,17,60,154,0.028636684156627894,0.020913258908841475,0.1492742762034537,color_battery_amoled_B.csv,True,True
2,19,134,149,76,0.0897775975717169,0.11597804703783732,0.032658077030925145,color_battery_amoled_B.csv,True,True
2,20,232,66,246,0.24515332679444596,0.12449831400759792,0.3900258344359351,color_battery_amoled_B.csv,True,True
2,21,126,235,32,0.14244677583597745,0.2952217949755346,0.018807844363500574,color_battery_amoled_B.csv,True,True
2,22,71,109,118,0.039645807104384416,0.05218281905613026,0.08011776908467289,color_battery_amoled_B.csv,True,True
2,23,208,196,160,0.22395818820623808,0.23481824549856056,0.15375206330612654,color_battery_amoled_B.csv,True,True
2,24,191,19,27,0.13612336309122688,0.06795924815402392,0.002591454250082087,color_battery_amoled_B.csv,True,True
2,25,41,186,203,0.098454477040671,0.15936879237743473,0.27711696370952627,color_battery_amoled_B.csv,True,True
2,26,63,83,12,0.018747698051484917,0.028521243509121122,0.0018859998188854735,color_battery_amoled_B.csv,True,True
2,27,169,250,218,0.22140402017015723,0.3299366558889983,0.30717089288916327,color_battery_amoled_B.csv,True,True
2,28,198,44,96,0.15243565099720574,0.07875205501728084,0.04716894061172066,color_battery_amoled_B.csv,True,True
2,29,81,133,182,0.07123962169748656,0.0826236606460138,0.21549168152997544,color_battery_amoled_B.csv,True,True
2,30,104,4,223,0.0812290669396698,0.03769298530484413,0.34420409948462427,color_battery_amoled_B.csv,True,True
2,31,254,169,55,0.297030721433903,0.23507463720482344,0.017925552909894723,color_battery_amoled_B.csv,True,True
2,32,144,125,140,0.0991406671138966,0.09116158049550434,0.11585939223590624,color_battery_amoled_B.csv,True,True
2,33,7,212,90,0.08788132305526357,0.22288897688120599,0.05224022583725065,color_battery_amoled_B.csv,True,True
2,34,2,11,40,0.001398132565486358,0.0008926707323333153,0.007528878375067366,color_battery_amoled_B.csv,True,True
2,35,151,162,254,0.1563497287531205,0.1424402305953802,0.4232326649566055,color_battery_amoled_B.csv,True,True
2,36,249,117,69,0.2682913579470961,0.16718295042631287,0.022213644001572184,color_battery_amoled_B.csv,True,True
2,37,112,219,146,0.12937615692302515,0.2421289307893431,0.13118051385593982,color_battery_amoled_B.csv,True,True
2,38,86,90,196,0.06659878814445856,0.049002767352207224,0.25633177811118063,color_battery_amoled_B.csv,True,True
2,39,192,243,19,0.22612896836260643,0.347832295236694,0.017235736813574595,color_battery_amoled_B.csv,True,True
2,40,173,37,168,0.12591371071900934,0.06310405635948949,0.17523257469730674,color_battery_amoled_B.csv,True,True
2,41,56,141,126,0.049946402944908756,0.08652930174601049,0.09350559750097703,color_battery_amoled_B.csv,True,True
2,42,46,101,189,0.05414524787869726,0.04979252498961824,0.2365541177231352,color_battery_amoled_B.csv,True,True
2,43,183,204,105,0.1828177788017497,0.23779365733652488,0.06363377810608187,color_battery_amoled_B.csv,True,True
2,44,213,28,210,0.20145485715807265,0.09851815476853136,0.28787978396339153,color_battery_amoled_B.csv,True,True
2,45,64,178,4,0.06255003881004383,0.1487133574169022,0.008279354697179537,color_battery_amoled_B.csv,True,True
2,46,121,52,82,0.05138480653330803,0.031201604323700068,0.03538671282002584,color_battery_amoled_B.csv,True,True
2,47,239,157,132,0.2619739319304281,0.2001375739604014,0.09543488161731105,color_battery_amoled_B.csv,True,True
2,48,129,74,62,0.05939525592013348,0.04264246756389677,0.01930981844053003,color_battery_amoled_B.csv,True,True
2,49,24,226,232,0.1397600457127499,0.2460920628409823,0.3608132934480126,color_battery_amoled_B.csv,True,True
2,50,26,68,102,0.01610309939712413,0.01896815328446973,0.058197613330378636,color_battery_amoled_B.csv,True,True
2,51,140,236,176,0.1714946169300229,0.2906087467253438,0.19578809332445354,color_battery_amoled_B.csv,True,True
2,52,225,58,10,0.20497901356483386,0.10842838577922327,0.0005967213676836726,color_battery_amoled_B.csv,True,True
2,53,116,147,220,0.10951984550065756,0.10960981649699955,0.32713754444878207,color_battery_amoled_B.csv,True,True
2,54,77,22,138,0.03338217791791824,0.016289930802561896,0.11432476231526542,color_battery_amoled_B.csv,True,True
2,55,219,188,92,0.23282911967786554,0.2325993718300719,0.04746000237967793,color_battery_amoled_B.csv,True,True
2,56,181,107,229,0.1633823706066844,0.10157912277841726,0.35025855849676146,color_battery_amoled_B.csv,True,True
2,57,36,194,49,0.06908169469073235,0.17802190203694726,0.020462533168834042,color_battery_amoled_B.csv,True,True
2,58,54,43,240,0.07169475647695679,0.034702645733821855,0.3996732373401943,color_battery_amoled_B.csv,True,True
2,59,163,131,38,0.11256218344442316,0.10705750303520181,0.009328888247966734,color_battery_amoled_B.csv,True,True
2,60,205,84,156,0.17764245198164227,0.10203177930208819,0.14445026611406805,color_battery_amoled_B.csv,True,True
2,61,91,253,74,0.14226570828554327,0.33889851677397814,0.0413233912890242,color_battery_amoled_B.csv,True,True
2,62,98,123,29,0.04764241049401214,0.06984756303726171,0.006416866004591709,color_battery_amoled_B.csv,True,True
2,63,243,209,201,0.3008404624478267,0.28351498219278654,0.2512430945994682,color_battery_amoled_B.csv,True,True
2,64,154,5,112,0.08979604087174622,0.044150977670105195,0.0686834776273367,color_battery_amoled_B.csv,True,True
2,65,12,172,166,0.07402988026819728,0.13538701771635114,0.17641321486104658,color_battery_amoled_B.csv,True,True
2,66,15,39,122,0.016129040405841375,0.01039391435007105,0.08652139290608937,color_battery_amoled_B.csv,True,True
2,67,153,143,171,0.12394160762979897,0.1175852550957876,0.18332785798724413,color_battery_amoled_B.csv,True,True
2,68,246,88,22,0.25605209955359703,0.14499087614780945,0.0024623521582594434,color_battery_amoled_B.csv,True,True
2,69,97,241,192,0.15339366155851963,0.2917421332749135,0.23913783899986904,color_battery_amoled_B.csv,True,True
2,70,88,119,150,0.0588087981343393,0.06684423533425518,0.13861036972818053,color_battery_amoled_B.csv,True,True
2,71,206,221,64,0.22980492068220476,0.29571480306265957,0.02871943816305878,color_battery_amoled_B.csv,True,True
2,72,160,9,249,0.13827274632290062,0.06529356473070695,0.4181683845043639,color_battery_amoled_B.csv,True,True
2,73,55,160,45,0.04905617182300039,0.11430429193797721,0.014929235394915003,color_battery_amoled_B.csv,True,True
2,74,32,72,236,0.06950951201340547,0.040574718952188296,0.38708833907238416,color_battery_amoled_B.csv,True,True
2,75,182,224,58,0.19459706221873904,0.2884016619189845,0.02673928704912918,color_battery_amoled_B.csv,True,True
2,76,216,54,128,0.19109218673313988,0.09946854743292999,0.08913187330065893,color_battery_amoled_B.csv,True,True
2,77,79,159,87,0.06006615464602935,0.11542847812123828,0.044777009733141845,color_battery_amoled_B.csv,True,True
2,78,119,26,1,0.04412026664577163,0.023007320151741912,9.310882001745535e-05,color_battery_amoled_B.csv,True,True
2,79,225,176,214,0.2530587525967902,0.20932209195400847,0.29343124973667045,color_battery_amoled_B.csv,True,True
2,80,143,103,108,0.08547588177949224,0.06978864274018451,0.06418412860551104,color_battery_amoled_B.csv,True,True
2,81,25,206,186,0.10518418795547961,0.20154289546355625,0.22677919693552162,color_battery_amoled_B.csv,True,True
2,82,21,105,52,0.01841338611198162,0.04220293838142474,0.015585652796312967,color_battery_amoled_B.csv,True,True
2,83,130,192,226,0.1445461513973254,0.18243055638138375,0.34144502606631283,color_battery_amoled_B.csv,True,True
2,84,236,24,88,0.23023499332368977,0.11476522675103307,0.03747882714734765,color_battery_amoled_B.csv,True,True
2,85,122,190,142,0.11245798507790332,0.17947580311487468,0.12210775775981329,color_battery_amoled_B.csv,True,True
2,86,67,56,215,0.06284937095465684,0.03413815072022081,0.31764477736588853,color_battery_amoled_B.csv,True,True
2,87,212,145,15,0.19702515941071705,0.16147918800753,0.005119900021029804,color_battery_amoled_B.csv,True,True
2,88,187,70,180,0.1514209120933383,0.08259584291536502,0.20391970352935315,color_battery_amoled_B.csv,True,True
2,89,45,238,98,0.11571855294448023,0.29003436320286335,0.06147386756052729,color_battery_amoled_B.csv,True,True
2,90,59,7,162,0.03504509876976581,0.016175201700353484,0.16718757217511268,color_battery_amoled_B.csv,True,True
2,91,173,174,116,0.1515316815041919,0.17385623559010266,0.07604351606182096,color_battery_amoled_B.csv,True,True
2,92,194,121,206,0.17836712676486216,0.11977595102487103,0.27639003477259083,color_battery_amoled_B.csv,True,True
2,93,85,207,24,0.09232055663380112,0.21227595602011387,0.013382766634066281,color_battery_amoled_B.csv,True,True
2,94,108,86,78,0.04646954891042559,0.042444600917545296,0.032297730546124316,color_battery_amoled_B.csv,True,True
2,95,250,255,152,0.3415766666293288,0.40830300862624164,0.13449322604987807,color_battery_amoled_B.csv,True,True
2,96,148,41,35,0.07503588734275307,0.04041411361541233,0.005386598952229737,color_battery_amoled_B.csv,True,True
2,97,3,129,243,0.0867594357729012,0.0823510763719904,0.40693713288094385,color_battery_amoled_B.csv,True,True
2,98,6,94,134,0.029092477084794996,0.03816081362636195,0.10783636078917168,color_battery_amoled_B.csv,True,True
2,99,147,246,81,0.17425336085413468,0.331240425245378,0.045382782082664726,color_battery_amoled_B.csv,True,True
2,100,253,32,234,0.2792013236226881,0.13698112762571785,0.3513349973111889,color_battery_amoled_B.csv,True,True
2,101,108,137,60,0.06153004989084846,0.0897466587715613,0.020866746885786887,color_battery_amoled_B.csv,True,True
2,102,82,16,106,0.027843128630339723,0.013707113168846563,0.062459144463422864,color_battery_amoled_B.csv,True,True
2,103,196,165,188,0.19318798989243785,0.17235483736615714,0.2234952148158722,color_battery_amoled_B.csv,True,True
2,104,169,113,7,0.11458443159051132,0.09285063038388257,0.002613525738173407,color_battery_amoled_B.csv,True,True
2,105,60,216,207,0.125006990940056,0.22312852782837544,0.2853697461770626,color_battery_amoled_B.csv,True,True
2,106,42,48,16,0.006750115950045667,0.008857157871648154,0.0013412442500429441,color_battery_amoled_B.csv,True,True
2,107,187,153,198,0.176981565937968,0.14972011541998384,0.2529146843871536,color_battery_amoled_B.csv,True,True
2,108,210,78,125,0.18083361737519793,0.10188844128178773,0.08488570434746393,color_battery_amoled_B.csv,True,True
2,109,68,231,169,0.12764307615505358,0.26521390546305074,0.1820627751148833,color_battery_amoled_B.csv,True,True
2,110,125,98,251,0.11273085772583434,0.07079575725094775,0.42547480355250733,color_battery_amoled_B.csv,True,True
2,111,235,199,42,0.27099599245616757,0.27019149071662424,0.01562998690492347,color_battery_amoled_B.csv,True,True
2,112,133,31,144,0.07250508695733478,0.03646908377033524,0.12427168932326799,color_battery_amoled_B.csv,True,True
2,113,20,182,70,0.060397872465655485,0.15336242758630508,0.03117853893889677,color_battery_amoled_B.csv,True,True
2,114,30,17,200,0.04626411340962399,0.021054193985661974,0.27209534377397626,color_battery_amoled_B.csv,True,True
2,115,136,184,30,0.10923258760984937,0.1757312381588076,0.011383931578245429,color_battery_amoled_B.csv,True,True
2,116,229,111,164,0.23049360397329963,0.14104832808180806,0.1595041343915563,color_battery_amoled_B.csv,True,True
2,117,112,198,114,0.10593226104976726,0.19404352739226,0.07637285953310469,color_battery_amoled_B.csv,True,True
2,118,73,64,37,0.019156681153167036,0.01951997985635103,0.006703082406948198,color_battery_amoled_B.csv,True,True
2,119,223,233,241,0.286007324376018,0.31431123591853,0.36179737113397265,color_battery_amoled_B.csv,True,True
2,120,177,62,72,0.1171822449903881,0.0661136973848131,0.02516106981119033,color_battery_amoled_B.csv,True,True
2,121,40,150,158,0.060467387654297725,0.09973444865362367,0.15754655456163072,color_battery_amoled_B.csv,True,True
2,122,50,127,94,0.035973516335283236,0.06700949380726068,0.05015289090931269,color_battery_amoled_B.csv,True,True
2,123,167,214,136,0.17333030391770807,0.25038569753533657,0.10976938002879828,color_battery_amoled_B.csv,True,True
2,124,201,2,50,0.1575332065399054,0.07808431832742413,0.011236552778943766,color_battery_amoled_B.csv,True,True
2,125,95,168,228,0.11206939774825853,0.1341276791712616,0.35266425821706304,color_battery_amoled_B.csv,True,True
2,126,102,46,178,0.06074783286553305,0.03212454011764828,0.20501005859350258,color_battery_amoled_B.csv,True,True
2,127,239,135,100,0.25205985225964794,0.17381388645401613,0.050924947598624475,color_battery_amoled_B.csv,True,True
2,128,158,81,221,0.1288377352741356,0.07343484943220467,0.329190373710985,color_battery_amoled_B.csv,True,True
2,129,8,248,9,0.12118127948288675,0.32933974464063037,0.018833473443325685,color_battery_amoled_B.csv,True,True
2,130,10,27,180,0.03603733513351361,0.017160017044895566,0.2139716922812947,color_battery_amoled_B.csv,True,True
2,131,159,179,100,0.13531200452661338,0.175447681840993,0.057043112646878065,color_battery_amoled_B.csv,True,True
2,132,241,100,217,0.2606662844368767,0.14580211212888602,0.30210107769904365,color_battery_amoled_B.csv,True,True
2,133,104,205,15,0.10010091864000123,0.21129980739737775,0.011891562590256694,color_battery_amoled_B.csv,True,True
2,134,94,75,89,0.03703663629862487,0.03190913461205064,0.043357602331095875,color_battery_amoled_B.csv,True,True
2,135,200,225,143,0.22846573797130898,0.2956477086937473,0.1203918502270095,color_battery_amoled_B.csv,True,True
2,136,165,53,53,0.09823571868984914,0.05461933445309083,0.013406875255759785,color_battery_amoled_B.csv,True,True
2,137,48,156,227,0.09238173125089504,0.11186837277032827,0.3522546276827559,color_battery_amoled_B.csv,True,True
2,138,38,116,35,0.022972249512272502,0.05291209840710248,0.008053147134829974,color_battery_amoled_B.csv,True,True
2,139,175,220,245,0.21098673496521103,0.25617378289661336,0.3858862503451358,color_battery_amoled_B.csv,True,True
2,140,221,10,79,0.19694004763933665,0.09773658553591624,0.029525234097081972,color_battery_amoled_B.csv,True,True
2,141,72,163,153,0.07311693863562374,0.12133459043154148,0.14621223058247876,color_battery_amoled_B.csv,True,True
2,142,113,38,207,0.07893592347880783,0.03877391730358921,0.2900506636336159,color_battery_amoled_B.csv,True,True
2,143,231,140,26,0.23443567708252677,0.17292933850060774,0.006054576802400674,color_battery_amoled_B.csv,True,True
2,144,137,91,163,0.08884932848682037,0.06224785358149725,0.16515781397165508,color_battery_amoled_B.csv,True,True
2,145,32,242,117,0.12127119014252827,0.3009622326200573,0.08465973335021143,color_battery_amoled_B.csv,True,True
2,146,18,85,251,0.07828132615071781,0.049509051913169344,0.4327368946803795,color_battery_amoled_B.csv,True,True
2,147,132,252,45,0.16496190240500078,0.3461300027851682,0.025904236362191604,color_battery_amoled_B.csv,True,True
2,148,233,44,151,0.22975133690486219,0.1159212918973788,0.1320894988451649,color_battery_amoled_B.csv,True,True
2,149,124,130,65,0.07084512039421142,0.08633032554452456,0.02338920157668628,color_battery_amoled_B.csv,True,True
2,150,255,0,0,0.284108631297698,0.14126168576923648,0.00010961453560468277,color_battery_amoled_B.csv,True,True
2,151,0,255,255,0.1733728507995899,0.3200737616406245,0.41487157808247543,color_battery_amoled_B.csv,True,True
2,152,255,255,255,0.34577382077102914,0.37717262039341726,0.37876504011953244,color_battery_amoled_B.csv,True,True
2,153,100,0,0,0.03103663248258197,0.015379371189814342,1.4277924573065699e-05,color_battery_amoled_B.csv,True,True
2,154,0,100,0,0.015645146693090972,0.0413033831010159,0.0023345860987279273,color_battery_amoled_B.csv,True,True
2,155,0,0,100,0.00965182517871481,0.004381817336458517,0.05789775360863256,color_battery_amoled_B.csv,True,True
2,156,168,162,189,0.15417589334399948,0.1512293250807864,0.22902037751128662,color_battery_amoled_B.csv,True,True
2,157,173,175,211,0.1722394349662373,0.1723976074482854,0.29235654996891836,color_battery_amoled_B.csv,True,True
