path_s,fit_u,fit_v
16.926802769679508,-14.17375178376308,52.80801748588689
16.98564611047079,-14.227827604425812,52.784815236531905
17.044501733074117,-14.28188095740671,52.76152963274871
17.10336966858736,-14.33591175734815,52.738160711308495
17.16224994801115,-14.389919918928124,52.71470850911392
17.221142602248662,-14.443905356860377,52.69117306319926
17.280047662105456,-14.497867985894525,52.667554410730176
17.33896515828931,-14.551807720816223,52.64385258900376
17.397895121410016,-14.605724476447257,52.620067635448386
17.456837581979222,-14.65961816764572,52.596199587623786
17.515792570410262,-14.713488709306105,52.57224848322084
17.574760117017977,-14.767336016359483,52.54821436006162
17.63374025201855,-14.821160003773604,52.52409725609928
17.69273300552932,-14.874960586553044,52.49989720941803
17.751738407568624,-14.92873767973934,52.475614258233044
17.81075648805565,-14.982491198411122,52.451248440890396
17.86978727681021,-15.036221057684244,52.426799795867076
17.92883080355266,-15.089927172711924,52.4022683617708
17.98788709790367,-15.143609458684885,52.37765417734007
18.046956189384076,-15.19726783083146,52.35295728144402
18.106038107414722,-15.250902204417756,52.32817771308245
18.165132881316325,-15.30451249474778,52.303315511385655
18.22424054030927,-15.358098617163565,52.27837071561445
18.283361113513482,-15.41166048704531,52.25334336516009
18.34249462994826,-15.46519801981151,52.22823349954416
18.40164111853212,-15.51871113091909,52.203041158418564
18.46080060808264,-15.572199735863547,52.17776638156546
18.519973127316327,-15.625663750179077,52.15240920889716
18.57915870484842,-15.679103089438692,52.12696968045611
18.638357369192793,-15.732517669254399,52.10144783641479
18.697569148761755,-15.785907405277266,52.07584371707567
18.756794071865933,-15.839272213197624,52.05015736287117
18.81603216671412,-15.892612008745154,52.024388814363526
18.875283461413122,-15.94592670768904,51.99853811224481
18.9345479839676,-15.999216225838087,51.972605297336806
18.99382576227997,-16.05248047904088,51.94659041059096
19.05311682415021,-16.105719383185896,51.920493493088344
19.112421197275747,-16.15893285420163,51.89431458603953
19.1717389092513,-16.212120808056756,51.86805373078461
19.231069987568766,-16.26528316076023,51.84171096879304
19.290414459617036,-16.318419828361435,51.81528634166365
19.349772352681928,-16.37153072695033,51.78877989112452
19.40914369394598,-16.424615772657553,51.762191659032965
19.468528510488344,-16.47767488165457,51.73552168737544
19.52792682928468,-16.530707970153806,51.70877001826745
19.587338677206976,-16.583714954408777,51.681936693953546
19.646764081023445,-16.636695750714217,51.6550217568072
19.70620306739838,-16.689650275406215,51.62802524933078
19.765655662892055,-16.742578444862357,51.600947214155454
19.825121893960546,-16.79548017550183,51.57378769404114
19.884601786955663,-16.848355383785584,51.54654673187641
19.944095368124774,-16.901203986216448,51.51922437067848
20.00360266361071,-16.954025899339264,51.49182065359309
20.06312369945164,-17.006821039741023,51.464335623894435
20.122658501580936,-17.05958932405099,51.436769324985136
20.182207095827067,-17.112330668940846,51.409121800396136
20.24176950791345,-17.1650449911248,51.38139309378666
20.301345763458375,-17.217732207359745,51.35358324894411
20.360935887974865,-17.27039223444538,51.32569230978404
20.420539906870555,-17.323024989224336,51.29772032035003
20.480157845447568,-17.375630388582298,51.26966732481369
20.539789728902434,-17.428208349448166,51.241533367474524
20.59943558232596,-17.48075878879417,51.21331849275989
20.659095430703097,-17.53328162363598,51.18502274522491
20.71876929891286,-17.585776771032876,51.15664616955246
20.778457211728217,-17.638244148087857,51.128188810553
20.838159193815954,-17.690683671947774,51.0996507131646
20.897875269736588,-17.743095259803457,51.07103192245282
20.95760546394427,-17.795478828889856,51.04233248361061
21.017349800786654,-17.847834296486166,51.01355244195831
21.07710830450481,-17.90016157991596,50.98469184294355
21.13688099923312,-17.952460596547308,50.955750732141134
21.19666790899917,-18.004731263792934,50.92672915525305
21.256469057723656,-18.05697349911031,50.89762715810832
21.316284469220296,-18.10918722000182,50.86844478666295
21.37611416719569,-18.161372344014875,50.83918208699991
21.43595817524927,-18.213528788742032,50.809839105329
21.495816516873187,-18.265656471821156,50.78041588798677
21.555689215452198,-18.31775531093551,50.750912481436515
21.615576294263597,-18.369825223813923,50.72132893226814
21.67547777647713,-18.421866128230896,50.6916652871981
21.73539368515485,-18.473877942006734,50.66192159306935
21.795324043251103,-18.525860583007685,50.63209789685122
21.85526887361235,-18.577813969146057,50.60219424563944
21.91522819897719,-18.629738018380372,50.57221068665591
21.97520204197615,-18.681632648715468,50.542147267248794
22.035190425131695,-18.733497778202626,50.512004034892314
22.095193370858105,-18.78533332493975,50.48178103718676
22.155210901461363,-18.837139207071413,50.451478321858374
22.21524303913914,-18.888915342789073,50.42109593675927
22.275289805980652,-18.940661650331137,50.39063392986739
22.335351223966615,-18.992378047983124,50.36009234928638
22.395427314969133,-19.044064454077784,50.3294712432456
22.455518100751657,-19.095720786995223,50.29877066009993
22.515623602968898,-19.147346965163045,50.26799064832978
22.575743843166702,-19.198942907056466,50.23713125654101
